;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_X06_desc;We hold provinces that Usea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X07_title;Return cores to Virabahus;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X07_desc;We hold provinces that Virabahus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X08_title;Return cores to Mathurids;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X08_desc;We hold provinces that Mathurids has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X09_title;Return cores to Aleppo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X09_desc;We hold provinces that Aleppo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X10_title;Return cores to Faiyum;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X10_desc;We hold provinces that Faiyum has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X11_title;Return cores to Imperium Romanum's Colombia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X11_desc;We hold provinces that Imperium Romanum's Colombia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X12_title;Return cores to Australasia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X12_desc;We hold provinces that Australasia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X13_title;Return cores to New Hiroshima;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X13_desc;We hold provinces that New Hiroshima has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XAL_title;Return cores to Xalisco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XAL_desc;We hold provinces that Xalisco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XIU_title;Return cores to Xiu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XIU_desc;We hold provinces that Xiu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XMA_title;Return cores to Madurai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XMA_desc;We hold provinces that Madurai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAN_title;Return cores to Yan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAN_desc;We hold provinces that Yan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKA_title;Return cores to Yaka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKA_desc;We hold provinces that Yaka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKT_title;Return cores to Yokuts;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKT_desc;We hold provinces that Yokuts has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YOK_title;Return cores to Yokotan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YOK_desc;We hold provinces that Yokotan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YRK_title;Return cores to Yarkand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YRK_desc;We hold provinces that Yarkand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZAP_title;Return cores to Zapotec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZAP_desc;We hold provinces that Zapotec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZIM_title;Return cores to Mutapa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZIM_desc;We hold provinces that Mutapa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUL_title;Return cores to Zulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUL_desc;We hold provinces that Zulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUN_title;Return cores to Dzungar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUN_desc;We hold provinces that Dzungar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
